question/noun ,/punct intent/noun
តើ/prt នៅ/adp អាយឌីធី/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីធី/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីធី/noun មាន/verb បង្រៀន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីធី/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីធី/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីធី/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីធី/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDT/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDT/noun មាន/verb បង្រៀន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDT/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDT/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDT/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDT/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDT/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDT/noun មាន/verb បង្រៀន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDT/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDT/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDT/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDT/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីអអាយ/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីអអាយ/noun មាន/verb បង្រៀន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីអអាយ/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីអអាយ/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីអ/noun អាយ/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីអ/noun អាយ/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីអអាយ/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីអអាយ/noun មាន/verb បង្រៀន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីអអាយ/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីអអាយ/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីអ/noun អាយ/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីអ/noun អាយជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDRI/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDRI/noun មាន/verb បង្រៀន/verb ជំនាញ/adj អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDRI/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDRI/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDRI/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDRI/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDRI/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDRI/noun មាន/verb បង្រៀន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDRI/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDRI/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDRI/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDRI/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីជី/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីជី/noun មាន/verb បង្រៀន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីជី/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីជី/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីជី/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp អាយឌីជី/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីជី/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីជី/noun មាន/verb បង្រៀន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីជី/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌីជី/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌី/noun ជី/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt អាយឌី/noun ជី/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDG/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDG/noun មាន/verb បង្រៀន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDG/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDG/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDG/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp IDG/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDG/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDG/noun មាន/verb បង្រៀន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDG/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDG/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDG/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt IDG/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១/num មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១/num មាន/verb បង្រៀន/verb ជំនាញ/adj អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១/num មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១/num មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១/num ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ១/num ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ១/num មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ១/num មាន/verb បង្រៀន/verb ជំនាញ/adj អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ១/num មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ១/num មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ១/num ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ១/num ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ២/num មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ២/num មាន/verb បង្រៀន/verb ជំនាញ/adj អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ២/num មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ២/num មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ២/num ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp ជាន់/noun ទី/noun ២/num ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ២/num មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ២/num មាន/verb បង្រៀន/verb ជំនាញ/adj អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ២/num មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ២/num មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ២/num ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt ជាន់/noun ទី/noun ២/num ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp វិទ្យា/noun ស្ថាន/noun អភិបាល/noun កិច្ជ/noun ឌីជីថល/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp វិទ្យា/noun ស្ថាន/noun អភិបាល/noun កិច្ជ/noun ឌីជីថល/noun មាន/verb បង្រៀន/verb ជំនាញ/adj អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp វិទ្យា/noun ស្ថាន/noun អភិបាល/noun កិច្ជ/noun ឌីជីថល/noun មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp វិទ្យា/noun ស្ថាន/noun អភិបាល/noun កិច្ជ/noun ឌីជីថល/noun មាន/verb ជំនាញ/noun ណា/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp វិទ្យា/noun ស្ថាន/noun អភិបាល/noun កិច្ជ/noun ឌីជីថល/noun ជំនាញ/noun នីមួយ/adv ៗ/punct បង្រៀន/verb ប៉ុន្មាន/adv ឆ្នាំ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt នៅ/adp វិទ្យា/noun ស្ថាន/noun អភិបាល/noun កិច្ជ/noun ឌីជីថល/noun ជំនាញ/noun នីមួយ/adv ៗ/punct មាន/verb ប៉ុន្មាន/adv ជំនាញ/noun ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt វិទ្យា/noun ស្ថាន/noun អភិបាល/noun កិច្ជ/noun ឌីជីថល/noun មាន/verb ជំនាញ/noun អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
តើ/prt វិទ្យា/noun ស្ថាន/noun អភិបាល/noun កិច្ជ/noun ឌីជីថល/noun មាន/verb បង្រៀន/verb ជំនាញ/adj អ្វី/noun ខ្លះ/adj ?/punct ,/punct Ask/noun About/noun Major/noun
